geslacht,gebjaar,aantalhh,burgstat,nettoink,oplcat
2,1961,2,3,1900,4
1,1975,1,5,1800,4
1,1960,4,1,1460,6
2,1961,2,1,0,2
1,1992,3,5,0,1
1,2001,5,5,0,1
2,1957,4,1,310,5
2,2004,4,5,0,NA
1,1953,2,1,2500,1
2,1968,6,1,750,2
1,1940,2,1,750,2
1,2004,4,5,0,NA
2,1930,1,4,2500,1
2,1994,4,5,0,1
1,1963,2,5,1600,2
2,1996,3,5,0,1
1,1999,3,5,0,1
1,1966,3,1,1750,1
2,1944,2,1,0,1
1,1962,4,1,1900,4
1,1948,1,3,111648,1
1,1992,3,5,30,1
2,1949,2,1,0,2
2,1962,2,3,1250,1
2,1975,3,1,1392,4
1,1991,5,5,0,1
2,1998,4,5,0,1
1,1955,5,5,3250,5
1,2007,3,5,0,NA
2,1940,1,1,-14,2
2,1958,2,1,1300,4
2,1961,3,1,1080,4
2,1969,2,3,1151,5
1,1991,3,5,0,1
2,1997,3,5,0,1
2,1964,4,1,1200,5
1,1936,2,1,630,1
1,1944,2,1,2122,3
1,2001,3,5,0,1
1,1969,5,1,2600,5
2,1990,4,5,0,1
2,1973,3,1,0,4
2,1975,3,1,0,2
2,1998,4,5,0,1
2,1971,4,5,0,3
2,1977,3,5,662,4
1,1982,2,5,1750,4
2,1979,3,5,0,6
2,1955,3,1,0,3
1,1998,7,5,0,1
2,1941,1,4,1200,1
1,2000,3,5,0,1
2,1981,3,5,675,2
2,1998,4,5,0,1
2,1979,2,1,-14,3
2,1990,8,5,0,2
2,1954,2,1,1100,4
1,1976,3,1,2700,6
1,1971,3,1,1100,4
2,1965,4,1,1790,5
1,1975,4,5,3250,5
1,1996,6,5,0,1
2,1984,1,5,1400,4
2,1991,3,5,0,1
1,1993,3,5,0,1
1,1956,4,1,2500,6
1,1987,4,5,1150,2
2,1977,3,1,340,2
1,1986,4,5,0,2
2,1971,4,1,1600,6
1,1941,2,1,1339,1
1,1979,2,5,1500,4
1,1967,2,5,2100,4
1,1998,5,5,0,1
2,1972,4,1,1250,5
2,1993,6,5,0,1
2,1974,4,5,0,6
1,2001,2,5,0,1
2,1967,4,5,2000,5
1,1995,5,5,0,1
2,1940,2,1,1300,2
2,1987,2,5,380,3
1,1968,2,1,-13,4
2,1986,2,5,-14,4
1,2006,4,5,0,NA
1,1948,2,1,1350,3
2,1964,4,1,700,4
2,1997,4,5,0,1
1,1948,2,1,1750,5
2,1988,1,5,250,3
2,1948,2,1,1750,6
2,1962,2,5,1431,5
1,2003,5,5,0,1
1,1946,2,1,2100,5
1,1967,6,1,2200,6
2,2001,4,5,0,1
1,1995,3,5,0,1
2,2004,5,5,0,NA
1,1954,4,1,1800,4
1,1973,4,1,1766,4
1,1946,1,3,2400,6
2,2004,4,5,0,NA
2,2003,3,5,0,1
2,2002,5,5,0,1
1,1965,2,1,1856,2
2,1958,5,1,0,2
2,2005,4,5,0,NA
2,1948,1,4,1450,2
2,1978,2,1,2050,5
2,1991,5,5,125,2
1,1975,1,5,1275,1
2,1947,2,1,0,1
1,1963,3,5,1500,2
1,1960,4,1,1750,1
2,1950,2,1,900,5
1,1935,1,4,1800,1
2,1951,2,3,1150,2
1,1995,5,5,0,1
2,1923,1,4,915,2
2,1999,4,5,0,1
1,1947,2,1,1265,2
2,1961,2,1,1600,3
2,1957,2,5,1600,4
1,1995,5,5,0,1
2,1981,2,5,-14,4
2,1951,2,1,1250,4
1,1982,4,5,0,4
2,1951,1,4,1750,2
2,1973,4,1,1143,4
2,1988,1,5,250,2
1,1999,6,5,0,1
1,1988,2,5,250,1
1,1986,3,5,200,3
2,1952,4,1,920,2
1,1975,3,1,1500,1
1,1958,3,1,1390,2
2,1974,2,5,1750,5
1,1979,4,1,1950,3
2,1992,4,5,0,1
1,1955,2,5,1724,1
1,1978,1,5,1750,5
2,1951,1,5,1507,2
1,1949,4,4,1900,2
1,1935,2,1,1330,1
1,1991,5,5,70,1
2,1972,2,1,1400,4
2,1989,3,5,-14,2
1,1983,4,5,1000,3
2,1991,4,5,184,1
1,1957,4,3,3250,4
2,1963,3,3,1350,5
1,2005,3,5,0,NA
2,1986,4,5,1600,3
2,1940,2,1,630,2
1,1990,4,5,300,1
1,2003,4,5,0,1
2,1961,2,1,-13,5
2,1943,3,1,-14,4
2,1924,2,1,624,1
1,1991,4,5,0,1
2,2002,4,5,0,1
2,1964,2,5,650,4
2,2004,3,5,0,NA
1,1948,3,1,2000,5
2,1952,1,3,800,2
2,1951,2,1,-13,1
2,2001,5,5,0,1
2,1956,3,1,960,5
1,1989,3,5,0,1
2,1966,1,1,2317,5
2,1955,3,1,730,2
2,1946,2,4,1100,3
1,1991,4,5,0,1
1,1991,3,5,0,1
1,1964,1,5,-14,5
1,1997,4,5,0,1
2,1995,3,5,0,1
1,1970,5,1,4800,6
1,1959,4,1,-14,2
1,1961,5,1,3500,6
1,1974,4,5,2100,5
1,1986,2,5,1000,1
2,1961,3,1,250,4
2,1951,2,1,0,2
2,2000,3,5,0,1
1,1987,3,5,850,4
2,1962,2,1,400,1
1,1973,4,5,1530,2
2,1991,4,5,0,1
1,1952,3,1,3208,5
1,1987,5,5,1340,4
1,1948,2,1,1794,4
1,1976,2,5,1450,2
1,1944,2,1,2300,5
2,1966,1,5,2100,5
1,1963,3,5,1200,2
2,1955,3,1,0,4
1,1950,3,1,1750,2
1,1996,4,5,0,1
2,2004,5,5,0,NA
2,1988,3,5,0,2
1,1991,5,5,0,3
2,1951,2,1,0,2
2,1994,9,5,0,1
1,1984,3,5,1100,1
1,1969,2,1,1750,4
1,1992,6,5,200,1
2,1960,5,1,0,2
2,1983,2,1,1250,4
2,1994,5,5,0,1
2,1993,5,5,0,1
1,1972,3,5,1851,4
1,1974,3,1,1750,5
2,1969,7,5,200,4
1,1989,8,5,0,2
1,1993,5,5,0,1
2,1966,1,5,1844,4
2,1989,5,5,150,3
2,1987,6,5,708,2
2,1966,3,3,1220,4
1,1989,3,5,400,3
2,1956,2,1,1200,4
1,1963,4,5,1250,2
2,1968,2,1,-14,4
2,1978,1,5,1750,6
1,1950,2,1,-13,1
1,1969,5,1,3500,6
1,1995,4,5,0,1
1,1934,2,1,635,4
2,1961,4,1,550,2
1,1959,3,3,3000,6
1,1951,3,1,3300,5
2,1942,1,3,1300,2
2,1995,3,5,0,1
1,1959,2,1,750,4
1,2002,4,5,0,1
1,1966,4,1,2400,5
2,1990,5,5,150,2
2,1956,1,3,1800,5
1,1973,3,1,1500,4
1,2003,4,5,0,1
1,2006,5,5,0,1
2,1962,4,1,-14,4
2,1997,3,5,0,1
2,2000,3,5,0,1
2,2000,4,5,0,1
2,1990,5,5,160,1
1,1968,2,3,-13,4
1,1971,4,1,1500,2
1,1957,3,1,3000,3
1,1952,2,1,4750,3
2,1929,2,1,673,2
2,1953,2,1,1750,1
1,1995,3,5,0,1
2,1975,3,1,600,5
1,1955,2,1,1950,4
1,1953,4,1,1675,4
2,1963,5,1,750,2
1,1942,4,1,1500,1
2,1951,1,4,900,2
1,1943,2,1,1600,2
2,2006,4,5,0,NA
2,2005,4,5,0,NA
1,1959,2,5,2000,2
2,1975,3,5,0,1
2,1953,2,1,400,2
1,1969,3,1,1750,4
1,1982,2,5,1750,6
1,1953,1,3,2250,2
2,1952,2,1,362,2
1,1926,1,5,4250,3
2,1990,4,5,100,1
2,1992,4,5,60,1
1,2001,2,5,0,1
2,1994,4,5,0,1
2,1955,4,1,165,1
2,1971,5,1,2476,5
2,1947,2,1,0,2
1,1933,2,1,1387,2
2,1949,2,1,894,2
2,1982,4,5,900,4
1,1956,3,3,1900,2
1,1955,2,1,1250,2
1,2000,6,5,0,1
1,1978,1,5,1200,5
2,1977,5,1,0,4
1,1946,2,3,1050,3
1,1955,2,1,1750,3
2,1977,2,1,-14,5
1,1953,3,1,1395,2
2,1946,2,3,2088,5
1,1995,5,5,0,1
1,1950,2,1,1600,2
1,1992,7,5,100,1
2,1967,5,1,3250,6
2,1946,2,1,0,2
1,1994,7,5,0,1
2,1954,3,1,0,2
2,2005,4,5,0,NA
1,1997,6,5,0,1
2,2000,4,5,0,1
2,1986,5,5,600,3
1,1951,2,1,1785,2
1,1987,4,5,1250,4
1,1962,4,1,1900,5
2,1956,1,4,1250,2
2,1937,1,4,4000,6
1,1987,4,5,1166,4
2,1970,3,5,1050,4
1,1952,2,1,3500,4
1,1967,1,1,2250,4
1,1968,3,5,1900,3
1,1932,2,3,620,1
1,1948,3,5,600,2
2,1990,2,5,0,1
1,1975,1,5,1550,3
2,1972,4,5,2500,5
2,1954,7,1,-13,5
2,1990,6,5,250,2
2,1995,5,5,0,1
1,2007,6,5,0,NA
2,1976,2,5,2050,6
2,1950,2,1,0,3
1,1994,6,5,0,1
2,1996,3,5,0,1
2,1978,4,5,750,4
1,1943,2,1,2500,5
2,1994,4,5,0,1
2,1968,4,1,215,4
2,1947,2,1,0,2
2,2004,4,5,0,NA
1,1959,3,5,-14,2
1,1943,2,1,995,2
2,1975,3,1,0,4
2,1987,4,5,150,2
2,2000,6,5,0,1
2,1978,2,5,1250,4
1,1983,1,5,1000,3
2,1955,4,1,1200,2
2,1983,4,5,750,2
2,1963,4,1,800,4
1,1974,5,5,3250,2
2,1971,4,1,0,2
2,1985,2,5,1392,4
1,2002,7,5,0,1
2,2006,3,5,0,NA
1,1999,4,5,0,1
2,1999,4,5,0,1
2,1961,4,1,1050,4
1,1960,2,1,2600,1
2,1947,2,1,0,1
1,1995,3,5,0,1
2,1954,5,1,0,2
1,1922,2,1,1014,2
1,1965,5,1,2500,5
2,1964,3,1,1800,5
1,1998,4,5,0,1
2,1996,4,5,0,1
2,1932,2,1,700,1
1,1946,3,1,1550,2
2,1997,5,5,0,1
1,1981,1,5,600,3
1,1937,2,1,1750,4
2,1992,5,5,0,1
2,1973,3,1,600,4
2,1978,4,1,0,2
1,2007,5,5,0,NA
2,1961,4,5,1200,4
1,1996,4,5,0,1
1,1999,5,5,0,1
1,1978,4,1,2300,4
2,1928,2,1,630,1
2,1948,2,1,1240,2
1,1983,2,5,653,2
2,1943,2,1,820,1
1,1985,4,5,-14,2
2,1936,2,5,1300,2
1,1992,5,5,0,1
2,1933,2,1,630,2
1,1970,5,1,1750,5
2,2008,5,5,0,NA
2,1997,5,5,0,1
2,1977,4,1,750,2
2,1969,6,1,1210,5
1,1979,2,1,-13,2
2,1965,2,5,1820,2
1,1989,5,5,150,2
2,1981,2,5,750,5
2,1940,2,1,639,1
2,1983,4,1,0,1
1,1991,4,5,0,1
1,1966,1,3,820,4
2,1971,4,1,850,4
1,1936,2,1,1950,5
2,1943,2,1,100,2
2,1947,2,1,1100,5
1,1991,4,5,500,2
1,1947,2,1,2200,6
1,1985,5,5,1750,5
1,2005,4,5,0,NA
2,2000,4,5,0,1
2,1959,4,1,750,2
1,1935,2,1,-14,2
2,1946,3,1,400,5
1,1997,2,5,0,1
2,1969,5,1,1250,5
2,1947,2,1,825,4
2,1965,5,1,0,2
1,1981,3,5,-14,2
1,1972,1,5,1250,2
2,1974,1,3,1300,4
1,1994,4,5,0,1
2,1933,1,4,1900,2
1,1948,1,3,760,2
2,1988,4,5,750,4
2,1970,3,1,600,4
1,1969,4,1,1500,4
2,1999,4,5,0,1
1,1976,2,1,750,5
1,1952,2,1,-14,4
2,1967,4,1,1250,5
2,1953,2,1,1153,4
1,1951,1,3,2750,3
1,2003,4,5,0,1
2,1976,3,1,833,3
2,2000,4,5,0,1
1,1980,3,1,1400,4
2,1968,4,1,800,3
2,1959,3,1,1336,5
1,1971,5,1,3000,5
1,1952,2,1,1400,1
2,1970,4,5,2200,6
1,1949,3,3,1370,4
1,1966,4,1,5000,5
2,1966,4,1,1000,4
2,2001,3,5,0,1
1,1955,2,1,1800,2
2,1947,2,1,630,5
1,1948,2,1,1432,2
1,1987,4,5,1200,2
2,1972,5,1,1300,5
2,1946,2,1,330,2
2,1981,2,5,1200,6
2,1943,2,1,0,2
2,1998,3,5,0,1
2,1978,3,1,1200,5
1,1993,4,5,0,1
1,1962,1,1,2600,4
2,1964,1,3,1650,4
2,1954,3,1,150,4
2,2003,3,5,0,1
1,1995,4,5,0,1
1,1946,2,1,3300,3
2,1997,4,5,0,1
2,2005,4,5,0,1
2,1971,2,5,1825,5
1,1999,4,5,0,1
2,1993,7,5,25,1
2,1989,5,5,200,2
1,1977,1,5,726,3
1,1970,4,1,1535,1
2,1949,2,1,945,2
2,1962,1,5,750,4
2,1978,3,1,750,4
2,1974,3,1,1187,4
2,1968,4,3,0,4
1,1973,3,1,1800,5
2,2006,4,5,0,NA
1,1942,2,1,1273,1
1,1985,5,5,1315,4
1,1992,4,5,0,1
2,1954,1,3,1550,5
2,1986,2,5,850,5
1,1955,4,1,1550,3
1,2004,4,5,0,NA
2,1946,1,5,-14,6
1,1974,1,5,2000,5
2,1941,2,1,639,4
1,1960,4,1,2750,6
1,1968,5,3,1600,5
2,1992,3,5,0,1
2,1970,4,1,0,4
2,2002,4,5,0,1
1,1965,5,1,2500,5
2,1962,5,3,1250,1
1,1970,2,5,1800,4
2,1963,2,3,1141,2
2,1980,2,5,1500,4
2,1996,3,5,0,1
2,1971,2,1,920,3
1,1962,4,1,2800,5
2,1947,2,1,1200,2
1,2003,4,5,0,NA
1,1994,4,5,0,1
1,1964,4,5,1950,4
2,1990,4,5,0,2
1,1945,2,1,1900,1
1,1971,4,5,1850,5
1,1961,4,3,-14,1
2,1981,2,5,2250,5
2,2006,4,5,0,NA
2,1991,3,5,0,1
2,1938,2,1,828,5
2,1986,4,5,250,4
1,1947,2,1,1018,1
2,1944,2,1,0,3
2,1966,5,1,1000,4
2,1950,2,1,826,4
2,1965,1,5,1908,6
2,1951,2,1,-13,5
2,2007,4,5,0,NA
2,1966,4,5,1750,4
2,1980,3,5,800,3
1,1961,2,1,1663,2
2,1957,1,3,2500,5
1,1991,5,5,70,1
1,1996,4,5,0,1
1,2001,3,5,0,1
1,1943,2,1,2100,1
1,1992,4,5,0,1
1,1963,3,3,1750,2
2,1963,2,1,625,4
2,1972,2,1,1250,2
1,1948,2,1,-14,4
2,1945,1,3,3300,5
2,1977,2,3,-14,4
2,1940,2,1,1300,1
1,1966,5,1,1740,4
2,1969,3,1,0,5
2,1946,2,1,170,2
1,1931,2,1,639,2
1,1986,2,5,0,4
2,1959,4,1,1250,2
2,2002,3,5,0,1
2,1973,2,1,1250,4
1,1960,2,5,1750,4
1,1959,4,1,2400,5
2,1981,1,5,2200,6
1,1963,6,1,700,1
2,1982,2,5,1300,4
2,1973,3,1,1500,3
2,1969,5,5,750,5
1,1988,4,5,0,2
2,1970,5,5,750,5
2,1971,5,1,-14,4
2,1962,3,1,1337,4
1,1975,4,1,2400,5
1,1971,3,5,2500,6
1,1961,4,1,-14,2
1,1965,6,1,2000,4
2,1979,2,1,1500,6
2,1989,4,5,0,2
1,1928,2,1,4555,6
2,1993,4,5,0,1
2,1986,2,5,-14,4
1,1961,6,1,1250,4
2,1993,4,5,0,1
1,1990,4,5,120,3
2,1939,2,1,631,1
2,1971,2,5,-13,3
1,1933,2,1,1250,2
1,2004,4,5,0,NA
1,1961,3,5,1247,1
2,1977,2,1,1300,5
2,1944,2,1,-14,1
2,1973,4,1,950,4
1,1955,4,1,-14,4
2,1964,4,3,888,4
2,1940,2,1,1750,5
1,1988,4,5,750,2
2,1947,2,1,0,1
2,2000,5,5,0,1
2,1952,4,1,0,4
1,1985,3,5,0,3
1,1990,4,5,110,1
2,1955,3,1,-14,6
1,1956,2,1,1425,2
2,1960,4,1,0,2
1,1978,2,1,1390,4
2,1949,3,1,1000,2
2,1974,2,1,3000,6
1,1945,1,4,1750,2
2,1961,1,1,1458,5
1,1948,2,1,4000,6
2,1957,4,1,-14,5
1,1965,4,1,1839,2
1,1966,4,1,1659,5
2,1975,3,5,769,2
2,1998,4,5,0,1
1,1985,3,5,180,4
1,1999,5,5,0,1
2,1954,1,1,2200,4
2,1944,2,1,0,2
1,1961,4,1,1850,2
1,1992,5,5,0,1
2,1955,1,3,1150,4
2,1994,3,5,0,1
1,2003,4,5,0,1
1,1961,2,1,1862,4
2,1963,2,1,1200,4
1,1967,2,3,1335,1
2,1987,7,5,6250,2
2,1959,4,3,1808,5
2,1971,3,1,1700,4
2,1993,4,5,0,1
2,2001,4,5,0,1
2,2005,3,5,0,NA
2,1968,4,5,131,4
1,1931,2,1,2250,5
2,1966,4,1,525,4
1,2001,5,5,0,1
2,1984,3,1,700,1
1,1978,2,1,1750,5
2,1961,2,1,939,5
2,1979,4,1,0,2
1,2003,4,5,0,NA
1,1980,2,5,1750,3
1,1946,2,1,1300,4
2,1952,1,5,4000,6
1,1962,4,1,1510,2
2,2002,4,5,0,1
2,1971,3,3,1320,4
1,1994,4,5,0,1
1,1956,5,1,1900,1
2,1999,4,5,0,1
2,1993,3,5,0,1
2,1993,6,5,0,1
2,1968,3,1,860,4
2,1939,2,1,750,2
2,2004,4,5,0,1
1,1958,4,1,2400,5
1,1953,3,1,-14,4
1,1975,2,5,1750,5
2,1971,4,1,700,2
2,1955,4,3,1250,3
2,2005,4,5,0,NA
2,1996,4,5,0,1
2,1980,3,1,1450,5
2,1989,2,5,250,2
2,1983,2,5,1100,4
2,1956,3,1,600,2
1,1944,2,1,1500,4
2,1963,2,1,665,2
2,1987,3,5,80,3
2,1992,4,5,0,1
2,1970,4,1,1100,3
2,1987,4,5,168,3
1,1973,2,5,1950,5
1,1962,4,1,0,2
2,1986,2,5,898,2
2,1972,4,1,950,5
2,1979,2,5,1550,5
1,1997,4,5,0,1
1,1965,4,5,0,5
1,1970,2,1,1600,4
2,1970,3,5,1200,5
1,1997,4,5,0,1
1,1968,1,5,1120,4
1,2003,4,5,0,1
2,1945,2,1,696,5
1,1938,1,4,1750,2
1,1964,1,5,1350,2
1,2004,4,5,0,1
1,1925,2,1,2115,5
1,1949,3,1,1868,2
1,1957,1,4,1650,2
1,1928,2,1,910,2
1,1979,2,1,1700,5
2,1969,4,1,2000,6
1,1998,3,5,0,1
2,1992,6,5,0,1
2,1944,1,2,750,2
2,2004,4,5,0,NA
1,1986,4,5,1250,4
1,1949,2,1,160536,2
2,1946,4,1,0,2
2,1966,3,1,320,1
2,1968,4,1,0,5
2,1956,3,1,-13,5
2,1937,2,1,973,2
2,1974,2,3,1030,2
1,1975,4,3,1342,1
1,1949,2,1,3000,2
2,1977,2,1,200,4
2,1998,5,5,0,1
2,1966,4,1,700,5
2,1989,3,5,250,3
1,1995,4,5,0,1
1,1926,1,4,1250,3
1,1944,3,1,1600,4
2,1967,2,1,1385,4
2,1931,2,1,-14,2
2,2003,4,5,0,NA
2,1935,1,3,-14,1
2,2007,5,5,0,1
2,1961,4,1,0,2
1,1966,4,1,2554,6
2,1944,2,1,170,2
1,1943,2,1,1800,1
2,1941,2,1,1250,5
1,1982,2,5,1800,5
2,1949,1,4,780,1
2,2004,4,5,0,NA
2,1966,2,5,1250,1
1,1997,5,5,0,1
1,1959,5,1,2400,5
1,1983,3,5,1325,3
2,1986,3,5,-13,2
1,1993,3,5,0,1
2,1999,4,5,0,1
2,2002,4,5,0,1
2,1991,3,5,0,1
2,1972,2,5,2300,5
2,1996,4,5,0,1
2,1947,4,1,-14,6
1,1942,2,1,3000,5
2,2000,2,5,0,1
1,2007,3,5,0,NA
2,1962,4,1,0,5
1,1933,2,1,2300,1
1,1947,2,1,1000,2
1,1974,4,5,1800,4
1,1995,4,5,0,1
2,1962,4,1,900,4
2,1993,5,5,0,1
2,1951,3,1,750,4
2,1964,3,3,1250,2
2,1996,4,5,0,1
1,1941,2,1,1925,5
2,1981,4,5,1250,5
2,1988,4,5,0,3
1,1976,2,2,1800,4
2,1961,3,1,1000,4
1,1982,5,5,800,4
1,1985,5,5,-13,4
2,1960,4,1,1250,3
2,1979,1,5,0,4
1,1985,4,5,1300,2
2,1987,4,5,200,3
1,1982,2,1,1750,5
1,1986,4,5,1360,3
2,1960,1,3,1109,3
2,1952,1,3,870,2
2,1950,2,5,1975,5
1,1987,1,5,1200,3
1,1956,3,1,1900,4
2,1999,5,5,0,1
1,1964,6,1,2000,2
1,1953,1,5,2350,2
1,2007,4,5,0,1
1,1972,4,1,1750,2
2,1955,4,1,1200,2
1,2000,4,5,0,1
1,1981,2,5,1317,4
2,1998,5,5,0,1
2,1958,1,5,3250,2
2,1946,1,5,3250,5
2,1961,4,1,500,2
2,1979,2,5,1670,5
2,1957,3,1,-14,3
2,1987,4,5,900,4
1,1936,1,4,2400,6
1,1979,2,5,1423,4
1,1990,6,5,255,3
1,1992,5,5,0,1
1,1971,5,1,2053,4
2,1942,2,1,1700,4
1,1991,3,5,0,1
1,1973,6,1,1200,4
2,1937,2,1,1000,5
2,1996,4,5,0,1
2,1992,5,5,0,1
1,1957,4,1,1750,5
2,2003,5,5,0,1
2,1964,7,1,1600,5
1,1996,4,5,0,1
1,1992,4,5,0,1
1,1966,3,1,3000,2
1,1965,4,2,1814,4
2,1970,2,1,2750,5
1,1942,2,1,2020,4
2,1997,4,5,0,1
2,1961,4,1,755,4
2,1940,1,3,2593,5
2,1971,4,1,750,4
1,1950,4,1,3800,6
2,2000,5,5,0,1
2,1959,4,1,1000,4
1,1997,5,5,0,1
1,1967,3,3,2100,4
1,1946,1,3,750,1
1,1985,3,5,1000,4
2,1973,4,1,1231,2
2,1957,2,1,1200,2
1,2006,5,5,0,NA
1,1952,2,1,2300,2
1,1977,3,1,1250,2
1,1994,6,5,0,1
1,1983,4,5,10000,3
2,1989,5,5,0,3
1,1949,2,1,1750,4
2,1972,4,1,650,4
2,2006,5,5,0,NA
2,1965,1,5,872,2
1,1964,4,1,2000,6
2,1978,2,5,1600,6
2,1957,4,1,89976,2
1,1982,5,1,1250,4
2,1993,6,5,0,1
1,1960,4,1,2330,2
1,1933,2,1,2750,6
2,1981,3,5,0,2
2,1942,2,1,750,2
2,1970,2,5,1560,3
2,1987,3,1,750,2
2,1960,4,1,900,2
2,2001,9,5,0,1
2,1958,3,1,2398,5
2,1976,3,1,1000,4
2,1962,5,1,1350,3
1,1964,2,1,1600,4
2,1967,1,5,1200,1
1,1964,2,5,2500,5
1,1970,4,1,3600,6
2,1939,2,1,623,2
1,1968,2,1,3750,3
1,1948,2,1,2300,5
1,1947,2,1,1012,2
2,2005,4,5,0,NA
1,1969,3,1,-14,4
1,1999,4,5,0,1
2,1965,4,1,1500,5
2,1962,2,3,1400,4
2,1956,4,1,1200,5
2,1994,4,5,0,2
2,1956,4,1,0,4
2,1945,1,3,1250,5
1,1934,1,4,1425,1
1,1946,6,1,1750,1
2,2006,3,5,0,NA
1,1964,6,1,2500,5
1,1955,4,1,-13,6
2,1979,5,1,0,2
1,1994,5,5,0,1
2,1975,3,5,750,1
1,1981,1,5,2200,4
2,1997,4,5,0,1
2,1967,5,1,889,4
2,1953,1,5,925,5
2,1952,1,3,1400,4
2,2004,4,5,0,NA
2,1987,1,5,600,3
1,1931,2,1,750,2
1,1946,1,3,3300,3
1,1945,5,1,1200,1
2,1973,6,1,380,5
2,1986,4,5,-13,2
1,1942,2,1,-13,6
2,1974,1,5,1750,4
2,1975,4,1,920,5
2,1985,5,5,-13,4
2,1920,3,1,-13,1
2,1942,2,1,1237,2
1,1951,2,1,2110,4
1,1962,5,1,3500,6
2,1947,2,1,130,3
2,1961,4,1,1000,5
2,1998,5,5,0,1
1,2006,3,5,0,NA
1,1977,1,5,1590,6
1,1957,4,1,1250,5
1,2004,5,5,0,1
1,1970,2,5,-14,2
2,1957,4,1,0,5
2,1966,4,1,600,4
2,1983,2,5,1250,5
2,1994,4,5,0,1
2,1950,2,5,1540,3
1,2006,5,5,0,NA
1,1975,1,1,2500,5
1,1973,2,5,265,3
2,1988,4,5,100,3
2,1956,4,3,1285,4
1,1960,6,1,2250,4
2,1999,4,5,0,1
1,1948,2,1,5000,5
1,1946,4,1,-13,1
1,1963,4,5,1750,2
2,1930,2,1,700,1
2,1939,2,1,250,2
1,1964,2,1,1712,2
2,1991,4,5,0,1
1,1959,1,4,2200,4
2,1981,2,5,2700,5
1,1992,5,5,0,1
1,1960,1,3,1600,1
1,1955,4,1,2900,6
1,1976,3,5,0,1
2,1971,4,1,600,2
1,1974,3,1,3250,5
2,1968,4,1,1250,4
1,1952,2,1,1800,4
1,1989,3,5,250,2
2,1962,4,1,2000,6
2,1946,2,1,505,2
2,2005,5,5,0,NA
2,1955,2,1,0,2
1,1963,3,5,3550,5
2,1963,4,1,0,2
1,1965,1,5,1566,2
2,2000,4,5,0,1
1,1969,4,5,1000,4
2,2005,5,5,0,1
2,1970,1,5,1000,3
2,1990,3,5,130,2
1,2005,3,5,0,NA
1,1961,5,1,2500,4
2,2007,4,5,0,NA
1,1945,2,1,3250,2
2,1999,4,5,0,1
1,1973,1,3,1561,2
2,1950,3,1,1068,1
1,1965,4,1,1750,4
1,2003,4,5,0,1
2,2000,4,5,0,1
2,2004,4,5,0,NA
2,1956,5,1,430,4
1,1941,2,1,-14,5
1,2006,5,5,0,NA
1,2003,5,5,-13,1
2,1973,3,1,1800,5
2,1920,1,3,1335,2
2,2003,3,5,0,1
1,1954,1,3,0,5
1,2004,4,5,0,NA
2,1988,2,5,0,3
2,1960,2,1,580,2
1,1954,4,1,3130,2
2,1952,3,1,1313,5
1,1936,2,1,1100,4
1,2003,4,5,0,1
2,1995,4,5,0,1
2,1956,3,1,250,5
2,1979,2,5,1850,6
2,1961,4,1,1250,5
1,1950,4,1,750,5
2,1952,1,4,2800,6
2,1972,2,5,1763,4
1,2003,4,5,0,1
1,2001,5,5,0,1
2,1964,4,1,1200,4
2,1958,2,1,0,3
2,1937,2,1,987,2
1,1991,3,5,0,1
1,1949,2,1,3957,2
2,1934,2,1,625,2
2,1943,2,1,1200,5
2,1959,1,1,900,4
1,1980,3,1,1700,2
1,1933,2,1,2220,4
2,1935,1,4,1500,2
2,1993,4,5,0,1
1,1930,2,1,2540,3
1,1991,4,5,0,1
2,1967,4,1,250,2
1,1963,4,1,1250,2
2,1976,3,3,840,2
2,1970,1,5,2200,4
1,1962,5,1,1100,1
1,1965,1,3,1250,2
2,1956,4,1,1260,5
1,2006,3,5,0,NA
1,1969,4,1,1800,4
2,1949,2,1,1180,2
2,1957,2,1,1500,1
1,1986,2,1,699,4
2,1975,2,5,2190,5
1,1975,1,5,1200,2
2,1960,4,1,1250,4
2,1976,5,1,778,4
2,2006,3,5,0,NA
1,2004,4,5,0,NA
2,1961,2,3,1750,3
1,1959,3,1,-14,2
2,1993,5,5,0,1
2,2005,4,5,0,NA
2,1964,3,3,2400,5
1,1972,4,1,2500,5
1,1962,2,1,1250,2
2,1965,6,1,1160,2
1,1953,2,3,300,3
2,1992,4,5,0,1
1,1961,3,1,1900,4
1,1960,3,1,1500,5
1,1947,3,1,2750,3
1,1937,2,1,200,3
1,1973,4,5,4750,5
1,1998,5,5,0,1
2,1997,5,5,0,1
2,1957,4,1,1726,5
1,1942,2,1,1500,2
2,1944,2,1,130,2
1,1930,2,1,1050,1
1,1943,2,1,10000,6
2,1983,5,3,1200,3
2,1952,2,1,-13,1
1,1971,4,1,1600,4
2,1950,1,3,2250,1
1,2006,3,5,0,NA
2,1987,2,5,0,4
2,1955,1,3,1675,5
2,1994,5,5,0,1
2,1955,1,5,1620,6
2,1972,2,1,1480,4
1,1985,4,5,600,4
2,1958,6,1,1750,3
1,1991,5,5,0,1
2,2007,3,5,0,NA
1,2006,4,5,0,NA
2,2001,7,5,0,1
2,2003,4,5,0,1
2,2007,5,5,0,NA
2,2004,2,5,0,NA
1,1968,2,1,1800,4
2,1990,4,5,0,2
1,2004,3,5,0,NA
1,1943,2,1,3120,5
1,1961,4,1,2400,2
2,1949,2,1,1015,3
2,2006,2,5,180,NA
